"Click Date","Install Date","Device Id","Device Name",MAC,IDFV,IDFV_OLD,IDFV_NEW,IDFA,IDFA_OLD,IDFA_NEW,GDID,"Sub Publisher",Country,IP,"Glispa Click ID"
"2016-11-06 10:55:18","2016-11-06 10:59:51",B80B4B09-6651-4FE2-BAE7-0C81394ABF4A,"iPhone5,2",02:00:00:00:00:00,19AC073C-BF19-41AB-A931-35E521061D61,,,B80B4B09-6651-4FE2-BAE7-0C81394ABF4A,,,5927019723,CD31341,RU,176.109.1.156,CD31341p59774___2119552___2185832___5101545497862295___A01033-59774___4603
"2016-11-06 11:00:46","2016-11-06 11:03:06",46BC8E63-95A4-4643-B34E-B296E0D76E54,"iPad2,5",02:00:00:00:00:00,D72F5685-BE57-4750-870E-BC10263C7F6A,74B8C3B5-8A15-49B3-99B4-48B99CF24B0B,D72F5685-BE57-4750-870E-BC10263C7F6A,46BC8E63-95A4-4643-B34E-B296E0D76E54,FF6DA06C-37C3-4355-A361-E842C8A204C3,46BC8E63-95A4-4643-B34E-B296E0D76E54,5927024268,CD31341,RU,91.185.74.152,CD31341p59774___2119552___2185832___7112451187638948___A01033-59774___4603
"2016-11-06 11:06:02","2016-11-06 11:08:17",2B78E1FB-1EFF-4DA8-8694-A97A40564690,"iPad2,5",02:00:00:00:00:00,83CEBD50-A0B1-4E32-BC12-FD1E9F8C20A5,D72F5685-BE57-4750-870E-BC10263C7F6A,83CEBD50-A0B1-4E32-BC12-FD1E9F8C20A5,2B78E1FB-1EFF-4DA8-8694-A97A40564690,46BC8E63-95A4-4643-B34E-B296E0D76E54,2B78E1FB-1EFF-4DA8-8694-A97A40564690,5927031303,CD31341,RU,95.104.255.55,CD31341p59774___2119552___2185832___8502355428275502___A01033-59774___4603
"2016-11-06 11:17:57","2016-11-06 11:22:14",9FCBE008-078F-4169-9EF6-2AAAF126C48D,"iPhone4,1",02:00:00:00:00:00,9F666731-BD40-4772-A48B-93B91C6A759E,,,9FCBE008-078F-4169-9EF6-2AAAF126C48D,,,5927050884,CD31341,RU,178.205.62.34,CD31341p59774___2119552___2185832___1083338914208012___A01033-59774___5077
"2016-11-06 11:43:03","2016-11-06 11:45:24",E2A132CF-0520-4365-BA76-664BC1EE1547,"iPad2,5",02:00:00:00:00:00,6EA520E1-6680-4803-96F7-0938CC62C2E1,83CEBD50-A0B1-4E32-BC12-FD1E9F8C20A5,6EA520E1-6680-4803-96F7-0938CC62C2E1,E2A132CF-0520-4365-BA76-664BC1EE1547,2B78E1FB-1EFF-4DA8-8694-A97A40564690,E2A132CF-0520-4365-BA76-664BC1EE1547,5927084216,CD31341,RU,95.104.243.27,CD31341p59774___2119552___2185832___6359312998176048___A01033-59774___4603
"2016-11-06 12:13:34","2016-11-06 12:20:57",CDA3DF27-AAE6-4543-8EDA-80121D2FB049,"iPhone6,1",02:00:00:00:00:00,7B69C5A5-E787-4A81-89B0-714241281085,,,CDA3DF27-AAE6-4543-8EDA-80121D2FB049,,,5927132351,CD31341,RU,109.201.98.165,CD31341p59774___2119552___2185832___0561155863453844___A01033-59774___5077
"2016-11-06 12:36:59","2016-11-06 12:40:03",C3C29B07-32E1-4EAD-BC31-EE93E62A523F,"iPhone6,2",02:00:00:00:00:00,10CE28B0-C25D-49DF-A98F-7EB0A823E06D,,,C3C29B07-32E1-4EAD-BC31-EE93E62A523F,,,5927166847,CD31341,RU,46.48.210.111,CD31341p59774___2119552___2185832___1577835416277190___A01033-59774___4603
"2016-11-06 12:59:00","2016-11-06 13:02:12",E9DBD4CD-9026-40ED-86F5-4D0798F6DC6D,"iPad2,7",02:00:00:00:00:00,6833829C-989E-405A-90B2-83E5807BB883,,,E9DBD4CD-9026-40ED-86F5-4D0798F6DC6D,,,3241828945,CD31341,RU,109.108.59.41,CD31341p59774___2119552___2185832___8294819342052315___A01033-59774___4603
"2016-11-06 13:20:22","2016-11-06 13:24:02",35AB5B83-A17A-4D41-8BAA-5656DADFA4C4,"iPhone4,1",02:00:00:00:00:00,B6950349-3297-475D-A014-F9F7CD19E0E4,,,35AB5B83-A17A-4D41-8BAA-5656DADFA4C4,,,5927236251,CD31341,RU,188.18.15.100,CD31341p59774___2119552___2185832___7732391723581224___A01033-59774___5077
"2016-11-06 17:16:21","2016-11-06 17:18:40",E2A132CF-0520-4365-BA76-664BC1EE1547,"iPad2,5",02:00:00:00:00:00,0918141C-9442-441D-B9AD-24551C8D862C,6EA520E1-6680-4803-96F7-0938CC62C2E1,0918141C-9442-441D-B9AD-24551C8D862C,E2A132CF-0520-4365-BA76-664BC1EE1547,E2A132CF-0520-4365-BA76-664BC1EE1547,E2A132CF-0520-4365-BA76-664BC1EE1547,5927084216,CD31341,RU,95.104.243.27,CD31341p40659___2119552___2185832___9091731678922106___A01033-40659
"2016-11-06 17:29:04","2016-11-06 17:34:10",E13F4C36-66D5-4DFE-9C3F-64E99A2D29CA,"iPhone5,2",02:00:00:00:00:00,94797F7F-B8D5-405C-9FE0-EAC4D92C782C,,,E13F4C36-66D5-4DFE-9C3F-64E99A2D29CA,,,5927613606,CD31341,RU,31.173.101.1,CD31341p59774___2119552___2185832___3422903299857531___A01033-59774___4603
"2016-11-07 03:43:01","2016-11-07 03:44:50",00000000-0000-0000-0000-000000000000,"iPhone5,4",02:00:00:00:00:00,DE13E6A8-D217-4F5B-AFAC-49830A396C6A,,,00000000-0000-0000-0000-000000000000,,,5928218423,CD31341,RU,5.136.67.243,CD31341p59774___2119552___2185832___7919765707252913___A01033-59774___5077
"2016-11-07 03:53:59","2016-11-07 03:56:28",D513CA6A-8B91-466B-976E-DB3963E45FBD,"iPad2,5",02:00:00:00:00:00,6E9FC366-C9D6-4C1B-A5CC-D86B21AB068F,0918141C-9442-441D-B9AD-24551C8D862C,6E9FC366-C9D6-4C1B-A5CC-D86B21AB068F,D513CA6A-8B91-466B-976E-DB3963E45FBD,E2A132CF-0520-4365-BA76-664BC1EE1547,D513CA6A-8B91-466B-976E-DB3963E45FBD,5928226278,CD31341,RU,91.185.90.93,CD31341p59774___2119552___2185832___6007293282741891___A01033-59774___4603
"2016-11-07 04:27:10","2016-11-07 04:29:43",1695D642-B213-4FE4-A22F-7743F1903716,"iPad2,5",02:00:00:00:00:00,CBFCBCD1-5A8D-4459-908F-DAFE462B5122,6E9FC366-C9D6-4C1B-A5CC-D86B21AB068F,CBFCBCD1-5A8D-4459-908F-DAFE462B5122,1695D642-B213-4FE4-A22F-7743F1903716,D513CA6A-8B91-466B-976E-DB3963E45FBD,1695D642-B213-4FE4-A22F-7743F1903716,5928250764,CD31341,RU,91.185.77.41,CD31341p59774___2119552___2185832___8879995594178782___A01033-59774___4603
"2016-11-07 04:59:38","2016-11-07 05:06:35",AC3E1C6D-5666-4F4D-886F-9EB08449AA59,"iPhone4,1",02:00:00:00:00:00,A0DB95C9-7BD7-4E29-AF1F-31F577D24B02,,,AC3E1C6D-5666-4F4D-886F-9EB08449AA59,,,5928278283,CD31341,RU,31.211.13.164,CD31341p59774___2119552___2185832___3418176100958391___A01033-59774___4603
"2016-11-07 05:05:29","2016-11-07 05:08:27",5578C09D-8CCC-4B5E-AEC6-C2702D74753B,"iPad2,5",02:00:00:00:00:00,26E99F0B-94D1-40C6-84B8-E25A9C916C09,CBFCBCD1-5A8D-4459-908F-DAFE462B5122,26E99F0B-94D1-40C6-84B8-E25A9C916C09,5578C09D-8CCC-4B5E-AEC6-C2702D74753B,1695D642-B213-4FE4-A22F-7743F1903716,5578C09D-8CCC-4B5E-AEC6-C2702D74753B,5928279769,CD31341,RU,95.104.248.166,CD31341p59774___2119552___2185832___6561452919422368___A01033-59774___4603
"2016-11-07 05:23:30","2016-11-07 05:25:27",8BF6E1FD-8B98-438F-89A3-3800648AD787,"iPad4,2",02:00:00:00:00:00,0707C7B4-6EEC-4561-94D3-BF466F2FFD37,94442989-8011-4B7F-A82C-B80E93437C1F,0707C7B4-6EEC-4561-94D3-BF466F2FFD37,8BF6E1FD-8B98-438F-89A3-3800648AD787,9654B3B9-75CA-40BF-AFF5-62EB41410B53,8BF6E1FD-8B98-438F-89A3-3800648AD787,5928291901,CD31341,RU,109.252.45.199,CD31341p59774___2119552___2185832___5888414734668627___A01033-59774___4603
"2016-11-07 07:05:16","2016-11-07 07:07:21",56ECDB09-6787-4166-AC2D-401EB18BA77B,"iPhone7,2",02:00:00:00:00:00,E7889321-9825-4C6C-B5A9-F11DF77834AD,,,56ECDB09-6787-4166-AC2D-401EB18BA77B,,,4783300366,CD31341,RU,176.14.246.107,CD31341p59774___2119552___2185832___0210292616899541___A01033-59774___4603
"2016-11-07 11:35:49","2016-11-07 12:01:40",E0CE9142-4647-4064-8A2D-903E8AC979D5,"iPhone7,2",02:00:00:00:00:00,F9422730-4D7B-4AB6-87AD-2A05F3967934,,,E0CE9142-4647-4064-8A2D-903E8AC979D5,,,5148303954,CD31341,RU,195.20.195.163,CD31341p59774___2119552___2185832___8792323532333025___A01033-59774___5077
