GAID,Timestamp,"Sub Publisher","Sub Publisher 2","Sub Publisher 3","Sub Publisher 4","Sub Publisher 5"
d945e010-9752-4347-88aa-94222f9e0af1,"2016-08-04 02:28:06",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.aumy.olalife,
b972c3f1-7d1a-41cf-b57c-5c7feb7dfbcc,"2016-08-04 03:11:08",606519355,,UAC_Display,,
0320eedc-0343-4a69-bf9a-2d4814d5074f,"2016-08-04 06:27:10",606519355,,UAC_Display,,
b408d5f3-b2e2-4f6b-bf3e-3bdd1d8310f2,"2016-08-04 06:40:05",614073048,,Youtube,,
5967b256-d940-43ca-8e73-dfb6bd76cb2a,"2016-08-04 06:47:21",606519355,,UAC_Search,,
ecac94ea-3b6e-46f5-867e-d410c1af68fc,"2016-08-04 06:52:08",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
0ee25a4a-5456-480a-ad4f-9e31152f0e03,"2016-08-04 06:53:06",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
04bae162-889c-48bc-b9f4-1375c1a48450,"2016-08-04 06:56:07",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
09282767-a799-40d6-815f-7e0e245838c7,"2016-08-04 07:05:07",604123401,,Search,,
b11d65b7-380a-4f01-9e02-0dea4208aa1d,"2016-08-04 07:08:08",606519355,,UAC_Display,,
5332fd88-3573-4847-addf-066caa1717e0,"2016-08-04 07:08:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.shootgame.werewolfgame,
290118d5-aa44-49a4-a759-e6602e9dc286,"2016-08-04 07:15:05",604123401,,Search,,
a7df8f78-5de9-411d-a1aa-a411d8887ed3,"2016-08-04 07:41:07",606519355,,UAC_Display,,
6f8aebf2-8dc1-4703-b95a-d893fb070f65,"2016-08-04 07:44:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
3f374f09-0b5c-4d19-83d6-c4d5d788b2dd,"2016-08-04 07:51:05",604123401,,Search,,
107b96ee-fdb0-424c-b60f-9c01cda307e2,"2016-08-04 07:57:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-guess.the.brand.logo.quiz.icomania,
719735df-862f-402d-b18e-c48651dee774,"2016-08-04 08:00:04",606519355,,UAC_Search,,
367bd67f-4160-4765-bbc1-05a38f2a3b27,"2016-08-04 08:04:06",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
1c903d1e-2551-4bdb-a9f6-df6f52cf9b7a,"2016-08-04 08:15:06",604123401,,Search,,
1a94ed42-67bc-4961-981e-e2e3ca69de0b,"2016-08-04 08:18:07",606519355,,UAC_Search,,
bc3fec2a-7c76-4b31-99ff-53ea35076d17,"2016-08-04 08:18:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.motomex.neonmotocross,
97de3e5d-e474-4d67-9975-7a535fc14576,"2016-08-04 08:28:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.dumplingsandwich.pencilsketch,
62b0f762-8c4b-4c16-a6a6-449ecc10f8b7,"2016-08-04 08:30:08",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821852,Search,,"dragon mania legends"
33e16d92-fe23-44ef-ac5a-41f07e327e94,"2016-08-04 08:33:09",606519355,,UAC_Youtube,,
6b6a0f7c-c81d-4902-a2d6-1c1145371634,"2016-08-04 08:36:06",606519355,,UAC_Display,,
865aa271-ee97-4bef-a498-6018408644bc,"2016-08-04 08:43:09",606519355,,UAC_Display,,
3d1bbfaa-f666-46fd-b4b1-2c4ea9311226,"2016-08-04 08:46:10",606519355,,UAC_Display,,
951fee00-5795-4b7e-8622-cd64c206703d,"2016-08-04 08:47:06",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.nullapp.racer.motofighter3d,
b5974398-1460-4d05-9bf6-2e61ab454cfe,"2016-08-04 08:58:06",606519355,,UAC_Display,,
b74f164d-2e18-4b04-a789-35e3e5e7251c,"2016-08-04 08:59:07",606519355,,UAC_Display,,
4cc593c2-e1c6-459d-a206-012d7aa07d86,"2016-08-04 09:03:04",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
2c97cc74-6703-447e-ac9e-0da6b491531d,"2016-08-04 09:06:05",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.aceviral.smashycity,
ef776658-4440-4151-a17b-793d68d242df,"2016-08-04 09:07:10",604123401,,Search,,
5b6a9ba5-36d0-4523-913f-60b9ce44cb6a,"2016-08-04 09:12:08",606519355,,UAC_Display,,
c7872855-033b-4d2b-80e5-28b76d5dc68d,"2016-08-04 09:15:09",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
3cd071d5-2d01-49c7-8b0b-99c7217835f9,"2016-08-04 09:23:08",606519355,,UAC_Display,,
360b70dd-aa92-4d8c-bf00-122badcffae8,"2016-08-04 09:27:09",614073048,,Youtube,,
83f0dece-e14b-41bb-968e-373be541fe33,"2016-08-04 09:28:10",606519355,,UAC_Search,,
a3d02c7f-65ed-4854-8dfe-f9dabb7ed749,"2016-08-04 09:30:06",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.sega.sonicdash,
32e0eed3-2f84-45ea-8ae4-aea4dd7637bd,"2016-08-04 09:30:11",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.huseyindekin.fastmoto,
eca7f98c-7657-41c9-b0a5-61bf213065c0,"2016-08-04 09:33:07",606519355,,UAC_Display,,
44cfeb3a-941d-457a-baa2-039df5c27afd,"2016-08-04 09:34:08",604123401,,Search,,
4163fb0b-8cd5-4b69-bb4e-b7d7c4b8c7f5,"2016-08-04 09:36:08",606519355,,UAC_Display,,
f8d7bff2-8b03-48c0-ba98-055f132b0db4,"2016-08-04 09:37:09",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
c86e020f-acfc-4e0a-9fce-5690c80b25fc,"2016-08-04 09:41:06",606519355,,UAC_Display,,
5d8fcde3-f9fb-46b9-baae-56b3930870e9,"2016-08-04 09:42:07",UK_DML_Admob_GP_Googleteam,AD_GROUP_NAME,Admob,mobileapp::2-com.mtk.emailprovider,
8fe728c5-7840-4826-8109-09c4f6807960,"2016-08-04 09:46:08",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
9613f00d-c2df-4f23-96dc-f0d1666cc89c,"2016-08-04 09:46:08",606519355,,UAC_Search,,
886c4ff7-5ee5-4ee8-aff8-6be0d58708a4,"2016-08-04 09:50:05",606519355,,UAC_Search,,
6c85427c-6038-4804-864d-2db963872c74,"2016-08-04 09:51:09",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
e0332efb-49c5-4ba9-b1fa-517775d3e98d,"2016-08-04 09:52:05",606519355,,UAC_Display,,
5cd34b0a-4e69-479b-8f05-1ffbdad77500,"2016-08-04 09:55:07",606519355,,UAC_Display,,
e6415df6-777f-47bd-a6b0-fcae2b9c9c17,"2016-08-04 10:08:08",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
09985f12-c8a4-44d3-ba85-2f3b6c0b5ba4,"2016-08-04 10:17:07",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
d3f2f3c6-2022-434b-b986-88d6a48902d9,"2016-08-04 10:20:08",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
00deebe7-35b0-4fd3-a363-1af8a78f5e2b,"2016-08-04 10:20:09",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821852,Search,,"dragon mania legends"
9b4f9a78-2a3d-43e3-ae44-cac1b0a2cd04,"2016-08-04 10:27:07",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
687b6674-b0c0-471b-8bf7-1c11e7048ae5,"2016-08-04 10:29:08",606519355,,UAC_Search,,
fd41e052-e253-4b3c-b468-c331f32252fe,"2016-08-04 10:37:06",606519355,,UAC_Display,,
db982b43-fbf5-4530-bd00-38daad341ef4,"2016-08-04 10:42:04",606519355,,UAC_Display,,
f1b40d88-d461-4c5e-8b7f-f41c6746555e,"2016-08-04 10:43:05",606519355,,UAC_Youtube,,
fc60ee0c-617e-4cca-8882-fb3f618a514e,"2016-08-04 10:44:05",606519355,,UAC_Display,,
78f732e1-13e1-4ba1-96c7-67e32a6f92ec,"2016-08-04 10:48:07",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
c67dc997-6694-4fdc-8de6-a48b7d44f29f,"2016-08-04 10:48:09",606519355,,UAC_Display,,
9a1b8091-3bed-4257-b946-e7df7142dd66,"2016-08-04 10:53:05",606519355,,UAC_Display,,
5e8f3f60-867d-4ea2-b69b-2166ddd25690,"2016-08-04 10:55:06",604123401,,Search,,
ae345c91-184a-47e3-9277-8419e19abbff,"2016-08-04 10:59:08",UK_DML_Admob_GP_Googleteam,Games-active,mGDN,www.youtube.com,
79529801-f793-4c2f-ace7-0ead19589a5d,"2016-08-04 11:08:07",606519355,,UAC_Display,,
81011ab4-ff7e-487d-813d-898ce6d8d849,"2016-08-04 11:10:08",606519355,,UAC_Youtube,,
74b1c068-d82d-4d68-93b8-bd2885736d16,"2016-08-04 11:11:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.igg.perfectrainbowhairstyles,
c50bf925-4f32-4de5-b203-ff99fd097ec7,"2016-08-04 11:17:06",606519355,,UAC_Display,,
799ec71c-57bc-4282-865f-1f0b8f550bf1,"2016-08-04 11:19:08",606519355,,UAC_Youtube,,
70be9902-4e34-4048-8f96-4b76b9545694,"2016-08-04 11:22:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
201df3bd-f24f-46d4-83b8-7af6e3a442ea,"2016-08-04 11:25:05",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
eb3897c9-4078-4dda-8cc1-ea53697620b2,"2016-08-04 11:31:04",606519355,,UAC_Display,,
169e32fa-355e-4d8d-8d8d-a3fba049df4b,"2016-08-04 11:31:07",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
f8dbf27a-2b29-4008-82fd-02111c1816fb,"2016-08-04 11:33:09",606519355,,UAC_Display,,
7da0ede8-fd04-4888-9791-23cccd93b6e9,"2016-08-04 11:36:04",606519355,,UAC_Display,,
217bec2a-6465-4cd7-85e7-1523922e95fb,"2016-08-04 11:44:09",606519355,,UAC_Display,,
079fcabc-3e33-4195-b3f9-d8dcc265c235,"2016-08-04 11:48:05",606519355,,UAC_Youtube,,
a437a410-b3ed-4462-b6d4-6b8310e738c3,"2016-08-04 11:49:06",606519355,,UAC_Display,,
565a6be1-b1fd-4031-a404-c74a5591c9b3,"2016-08-04 11:53:09",614073048,,Youtube,,
8877784c-ee05-4685-a656-b448bc23841f,"2016-08-04 11:54:10",606519355,,UAC_Display,,
63d84272-32c8-4397-b4f3-60065d9bb07b,"2016-08-04 11:55:14",606519355,,UAC_Display,,
bde6dede-7100-4ccc-9765-4b9b30196bdf,"2016-08-04 11:58:12",606519355,,UAC_Display,,
f39933cb-9656-4973-ab7a-d20d1a37cbd5,"2016-08-04 12:03:09",606519355,,UAC_Display,,
00189263-cd0b-40ac-8dfd-550e8db4f50d,"2016-08-04 12:08:06",606519355,,UAC_Display,,
ca5169bf-9e71-4395-8ce2-ef16597e2534,"2016-08-04 12:13:18",606519355,,UAC_Display,,
2ef72ec4-03b3-458e-96fe-32729fef943b,"2016-08-04 12:15:09",606519355,,UAC_Display,,
5c5343c7-2eac-42d6-a2d7-0315a5069dac,"2016-08-04 12:15:13",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
cab11f42-3c21-4056-b4d8-af313727aca3,"2016-08-04 12:19:07",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
4de01f96-9f78-4e01-913e-11cc557d1184,"2016-08-04 12:19:24",604123401,,Search,,
852ea43f-db16-4b4f-8c1b-5da02dd2d35f,"2016-08-04 12:20:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.halfbrick.jetpackjoyride,
3ec82c43-3e5b-463b-8a18-a0232113f68c,"2016-08-04 12:20:28",606519355,,UAC_Display,,
6414ffa3-b9b6-4865-ae7e-9b0f8204776b,"2016-08-04 12:22:13",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
1fa04464-adc8-4f19-917d-65306aed7709,"2016-08-04 12:29:09",606519355,,UAC_Display,,
92e013a1-6b19-4901-8791-b3ebc2deff65,"2016-08-04 12:42:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
c6c81905-6438-468c-8128-178ab3c6e799,"2016-08-04 12:52:08",UK_Dragon_Mania_Legends_Search_GP_Googleteam,31227018492,Search,,"monster legends"
b567da8a-8db6-486c-8a57-26b8a52c18ee,"2016-08-04 12:56:06",606519355,,UAC_Display,,
f168fbe6-811e-41d4-bb33-33a35da999eb,"2016-08-04 12:57:07",606519355,,UAC_Display,,
5cf17e7e-c2de-4fc5-9bf4-63a47d07a3c6,"2016-08-04 12:58:07",606519355,,UAC_Display,,
7827c979-8e7c-422c-8f74-70c5e5e4cc95,"2016-08-04 13:03:05",606519355,,UAC_Display,,
c53e000c-ce00-4829-8bc2-287c3c9662bb,"2016-08-04 13:04:09",606519355,,UAC_Display,,
640af09b-40e4-45d8-8af2-f24fbd156d55,"2016-08-04 13:05:09",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.hypah.io.slither,
90a8c50e-ff27-423f-8f54-4bb4327d96e4,"2016-08-04 13:06:05",606519355,,UAC_Youtube,,
811e69a0-b1ab-4c19-b363-f377bec29a19,"2016-08-04 13:11:07",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
67148267-17e1-45de-b559-231ca09da524,"2016-08-04 13:15:10",UK_Dragon_Mania_Legends_Search_GP_Googleteam,31227018492,Search,,pokemon
e24d5345-8386-4c3c-9f67-58adbb3b7fba,"2016-08-04 13:16:10",606519355,,UAC_Display,,
c1e376bb-19f1-4962-9888-e51ed3c0f4b2,"2016-08-04 13:19:06",{campaignid},,UAC_Youtube,,
fde18d13-9779-4415-8ea7-3ac8ac37d7df,"2016-08-04 13:20:07",606519355,,UAC_Display,,
12791ae7-1284-4abb-912e-40d2f65385a0,"2016-08-04 13:36:07",606519355,,UAC_Display,,
61299144-201e-49e3-9919-d99753a95ade,"2016-08-04 13:38:09",606519355,,UAC_Display,,
cb003f89-db21-408f-bef8-1d4a04118496,"2016-08-04 13:40:07",606519355,,UAC_Display,,
22fcae8c-7697-476b-a311-72d0c9cc57ec,"2016-08-04 13:40:08",606519355,,UAC_Display,,
20c01d72-e753-43c7-9f5a-5b8d02880512,"2016-08-04 13:41:04",606519355,,UAC_Display,,
512de004-1a93-4926-9e28-31edb87baa02,"2016-08-04 13:43:09",604123401,,Search,,
baf95334-5f4c-41d7-8a7c-3e8b9870f8b0,"2016-08-04 13:44:06",606519355,,UAC_Display,,
0174ebc9-92b4-4e8c-91e7-6b1185600ae7,"2016-08-04 13:45:05",604123401,,Search,,
ebbfc780-68e0-4c27-8153-0b042851ec2a,"2016-08-04 13:47:10",606519355,,UAC_Display,,
9aee589b-96b3-4819-988c-0fdc8820abef,"2016-08-04 13:51:07",606519355,,UAC_Display,,
378632b8-fb18-4316-8b44-6f10b58c8c3a,"2016-08-04 13:56:07",606519355,,UAC_Display,,
0c62242b-439c-4b76-8edb-969f66c93af8,"2016-08-04 13:59:13",604123401,,Search,,
d8b4f38f-42d6-4d3e-9f03-8e6862aaeeb0,"2016-08-04 14:00:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.freejoyapps.applock.aurora,
2b089790-140e-4e24-b0d5-13b325f2ef43,"2016-08-04 14:02:09",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
3ef5d36e-9766-4e27-bb3a-4ba4c3a6bde8,"2016-08-04 14:06:06",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
a2d18d92-60d6-4a6c-a1f8-4d36f6cd7d88,"2016-08-04 14:07:07",606519355,,UAC_Display,,
4884aa64-0a61-497c-856b-2e1f726e92e8,"2016-08-04 14:09:08",606519355,,UAC_Display,,
58f0b136-fed3-4911-9fa8-28a1368d155a,"2016-08-04 14:11:04",{campaignid},,UAC_Youtube,,
a80c5c21-aefc-4469-8804-455f9f618c17,"2016-08-04 14:11:09",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
c341ff57-34b0-440f-a97b-dcd29cbfe3de,"2016-08-04 14:11:09",606519355,,UAC_Display,,
062eabe2-02b4-447d-9ba8-d764c6567652,"2016-08-04 14:18:07",606519355,,UAC_Search,,
61337d7d-244c-4f6b-97a5-0d2389fbd76d,"2016-08-04 14:20:10",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.androgeym.hippogriffsim,
63ab4eca-3f88-4699-b00c-2c2636681098,"2016-08-04 14:22:10",604123401,,Search,,
16883ae6-0463-4d9b-b71d-9b209e2af78e,"2016-08-04 14:26:22",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-net.scrapee.uphills,
a34a025b-2ab9-4ad3-a845-adfb2fbd8fd3,"2016-08-04 14:27:04",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-pine.game.centurycity,
ee56bef0-732e-4a20-8244-fcced27a9583,"2016-08-04 14:29:07",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.androgeym.raptorqueensim,
3c265829-4dfa-4599-8d91-0cdf18c27a31,"2016-08-04 14:31:06",606519355,,UAC_Display,,
21182f77-8408-4047-b621-0425b52f3bf5,"2016-08-04 14:31:10",606519355,,UAC_Youtube,,
bd55a38b-0b4c-4906-9ddf-ea68d5dae35f,"2016-08-04 14:31:10",606519355,,UAC_Display,,
fa71870d-6fa6-4d73-a1e7-d8123d2fbe91,"2016-08-04 14:32:06",604123401,,Search,,
d55fa1f5-71cb-4939-9eef-79cdf966504c,"2016-08-04 14:34:08",606519355,,UAC_Display,,
2f3c075f-9f66-49aa-a5b4-8ca2005fab25,"2016-08-04 14:35:07",606519355,,UAC_Display,,
2103d35a-ef58-4160-91dc-6614048a230e,"2016-08-04 14:46:09",606519355,,UAC_Search,,
f3bec797-0d07-4126-83db-8c838d39a6b4,"2016-08-04 14:48:09",606519355,,UAC_Display,,
26824a32-77e8-4581-a2c4-f0a725c86c63,"2016-08-04 14:49:06",614073048,,Youtube,,
5b07a0c1-4f44-44e8-b7b0-2bef04a4faf9,"2016-08-04 14:49:06",614073048,,Youtube,,
23a4c8aa-d430-4551-b9b0-5d71e99647ad,"2016-08-04 14:53:11",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
28d895c7-20be-472c-83bf-eaab86d2381c,"2016-08-04 14:55:09",604123401,,Search,,
5106957e-a3ea-459e-bf27-543785fa5d41,"2016-08-04 14:55:11",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
b364ee17-1c1e-42b7-a338-c49f38f9bced,"2016-08-04 14:56:09",UK_Dragon_Mania_Legends_Search_GP_Googleteam,31227018492,Search,,pokemon
fe7b8568-8f22-4f54-bfd5-1d64f5b91778,"2016-08-04 15:06:20",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821852,Search,,"dragon mania legends"
9bf53452-8016-4682-9d7f-7b610031e134,"2016-08-04 15:06:23",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
3d11dcf0-3b48-404b-a26e-bff36b39beba,"2016-08-04 15:08:06",606519355,,UAC_Display,,
ecf531dc-4fb5-4202-bbe1-020f3699fbd6,"2016-08-04 15:11:10",606519355,,UAC_Display,,
972fb23a-776f-4d63-bd5a-b1780f5e6037,"2016-08-04 15:13:06",604123401,,Search,,
6efd137c-3274-4155-b73e-19a5355c3bbe,"2016-08-04 15:14:08",604123401,,Search,,
93162631-4bf1-4d69-a11d-ba472b46a721,"2016-08-04 15:18:06",606519355,,UAC_Display,,
2002e230-f87c-4b43-a3dc-0549bfb4cf1e,"2016-08-04 15:26:05",606519355,,UAC_Display,,
d596ec8c-13da-4508-be4c-206ba83e5875,"2016-08-04 15:26:06",606519355,,UAC_Display,,
cc67d983-16f1-4b8a-a338-17a95a252b77,"2016-08-04 15:26:09",606519355,,UAC_Display,,
ef5c1b46-d1a0-4d8b-9984-207fb16e159f,"2016-08-04 15:28:07",606519355,,UAC_Display,,
8855a9e0-7302-4b2f-873d-c01bc8de6eee,"2016-08-04 15:29:09",606519355,,UAC_Display,,
ca3d04ff-c5dd-4fb0-9b23-12d1f47cc6fa,"2016-08-04 15:30:07",606519355,,UAC_Display,,
0c44dc15-015b-4a68-95e5-e40f2790b612,"2016-08-04 15:30:08",614073048,,Youtube,,
127d8d15-7637-4563-ae50-0d76f9039f58,"2016-08-04 15:35:05",606519355,,UAC_Display,,
fa83d80c-a610-4a01-955f-6e9047f1d065,"2016-08-04 15:36:06",606519355,,UAC_Display,,
12fe3e84-71c5-4036-9144-d28863075519,"2016-08-04 15:41:06",606519355,,UAC_Display,,
84106596-550b-408f-bd44-c37021c0c88a,"2016-08-04 15:44:07",606519355,,UAC_Display,,
52bf1d5e-194a-42ed-b8a7-ebdb0846da30,"2016-08-04 15:46:07",606519355,,UAC_Display,,
f3018af4-0b45-4f25-befd-49d31ce8bb9e,"2016-08-04 15:47:06",606519355,,UAC_Display,,
f7a8f1ca-b9f7-49e7-be2f-6f1722fb6100,"2016-08-04 15:51:06",606519355,,UAC_Display,,
beeeda9f-353f-4300-a14e-104387b6eb43,"2016-08-04 15:51:08",606519355,,UAC_Search,,
4a6e4a33-694c-4655-b00b-8884ee448803,"2016-08-04 15:51:11",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.fss.quad.bike.simulator.parking,
898ebd5a-6b64-4ddf-8eeb-241fd89b175a,"2016-08-04 15:58:07",606519355,,UAC_Display,,
5ca1d940-861a-4cbe-a286-9169683afd38,"2016-08-04 15:59:07",606519355,,UAC_Display,,
190377af-6a06-4d25-ab9a-a994a01b3e24,"2016-08-04 16:00:08",606519355,,UAC_Display,,
f13991d6-c4e8-4106-bf0d-ef0c6daf74c2,"2016-08-04 16:01:04",606519355,,UAC_Display,,
f270b22e-59db-46de-a9f6-ed860698970e,"2016-08-04 16:02:06",604123401,,Search,,
979584e5-70a5-4c12-98de-d8a47b5aa188,"2016-08-04 16:02:09",606519355,,UAC_Display,,
7fbf9fff-de45-4eed-b3cb-1f807111feed,"2016-08-04 16:02:09",614073048,,Youtube,,
074e4cb2-dd43-4cac-9e50-6029e21c637f,"2016-08-04 16:11:09",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
53648ffd-9a5d-4c1e-b6f3-24ab2f6c5ffa,"2016-08-04 16:16:09",604123401,,Search,,
e1c65270-a569-46e2-9d4d-90c95e90487f,"2016-08-04 16:18:07",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
ca201023-00d4-4f68-a487-6e899eea2cb3,"2016-08-04 16:18:07",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
01018886-c7af-40cc-bb8b-00ae1662df2c,"2016-08-04 16:21:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.ketchapp.stickhero,
7c34de0e-2e53-494f-865a-3633120cee03,"2016-08-04 16:26:08",606519355,,UAC_Display,,
da9eab41-34fa-4842-8c2e-050dbb297dd5,"2016-08-04 16:36:08",606519355,,UAC_Display,,
abe29ce1-e9c7-42f6-8f1f-e0992cc28951,"2016-08-04 16:38:10",606519355,,UAC_Display,,
24f23da8-fddb-4ab1-aa1e-a8bbe8313348,"2016-08-04 16:39:07",606519355,,UAC_Display,,
6f93b73e-6f06-423d-86f1-bcc3a1198c60,"2016-08-04 16:40:05",606519355,,UAC_Display,,
3feb3c0c-6c91-4076-9c2b-ae522c09d9b9,"2016-08-04 16:41:08",606519355,,UAC_Search,,
a882f319-f5f1-40be-9c7c-f042f562618b,"2016-08-04 16:41:08",606519355,,UAC_Display,,
9b4ebbe5-281b-46e9-a229-f31e19460625,"2016-08-04 16:43:06",606519355,,UAC_Display,,
50cb9ee2-9764-411d-9c64-32e554581b40,"2016-08-04 16:49:07",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
6f04736c-2630-4bae-b11d-471bf5a5caa2,"2016-08-04 16:56:06",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-air.com.aceviral.mutantfightingcup2,
c6e08939-b7ab-4575-9514-5584ac4b26ee,"2016-08-04 16:57:09",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
ea3a5f92-ee4e-4aa9-9e2d-f30f2e7b0ba9,"2016-08-04 17:14:05",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.examobile.kawaly_dowcipy,
83a2f56d-ebd3-4cd1-aa65-7ccdb8573323,"2016-08-04 17:14:07",606519355,,UAC_Display,,
6c3fb056-9a81-419e-942a-87723843a650,"2016-08-04 17:16:06",606519355,,UAC_Display,,
67fab73f-24e9-4d1b-9a0b-818a95500f44,"2016-08-04 17:21:08",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.bc_aplicativos.seacreatures,
8bdb8960-a144-4395-99de-83363336fe9a,"2016-08-04 17:23:23",604123401,,Search,,
5cf549e1-d870-4839-8b0e-de3262e0476c,"2016-08-04 17:31:05",606519355,,UAC_Display,,
d94fe3b2-c1ba-4104-a295-022d03720fcf,"2016-08-04 17:33:08",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
6950dc18-23ac-4d71-94f7-9eb10af5df3d,"2016-08-04 17:36:09",UK_DML_Admob_GP_Googleteam,Games-active,Admob,mobileapp::2-com.aim.racing,
99f12db7-be89-4dc0-8ec7-ff96243533f4,"2016-08-04 17:37:08",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949821972,Search,,"dragon mania legends"
dde3129e-c940-4eab-a750-7cea9e118489,"2016-08-04 17:42:06",606519355,,UAC_Display,,
e84cb447-d631-4848-985b-766e4a6545a1,"2016-08-04 17:42:08",606519355,,UAC_Display,,
220b5fa0-2064-43bd-ab3f-72db7d81c155,"2016-08-04 17:52:06",606519355,,UAC_Display,,
24a274f5-908c-46e9-99c0-45d63961b3e0,"2016-08-04 17:52:06",UK_Dragon_Mania_Legends_Search_GP_Googleteam,30949822092,Search,,"dragon mania legends"
712539e6-cafa-42bb-95ce-49c8a25c90c8,"2016-08-04 17:53:07",606519355,,UAC_Display,,
32e3b6e5-ca5d-478e-8e4c-c0ee98e20f00,"2016-08-04 17:53:09",606519355,,UAC_Display,,
